***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "18-07-09-03-12-2017"
}
---SESSION HEADER---
Time; Position; Rotation.X; Rotation.Y; Rotation.Virtualizer; Rotation.Controller.x; Rotation.Controller.y; Height.Virtualizer; FPS; Input;
65232.4475;(-15.8044, 2.5100, -33.4400);284.6129;354.7328;264.3750;288.1224;353.1724;17.5260;89.5890;;
65232.4580;(-15.8044, 2.5100, -33.4400);284.6003;354.7135;264.3750;288.1257;353.1759;17.5260;89.3114;;
65232.4695;(-15.8044, 2.5100, -33.4400);284.5898;354.6939;264.3750;288.1340;353.1667;17.5260;89.5314;;
65232.4805;(-15.8044, 2.5100, -33.4400);284.5992;354.6895;264.3750;288.1459;353.1722;17.5260;89.5594;;
65232.4918;(-15.8044, 2.5100, -33.4400);284.5958;354.6815;264.3750;288.1499;353.1609;17.5260;89.4608;;
65232.5028;(-15.8044, 2.5100, -33.4400);284.5948;354.6696;264.3750;288.1470;353.1465;17.5260;89.5870;;
65232.5138;(-15.8044, 2.5100, -33.4400);284.5947;354.6629;264.3750;288.1486;353.1398;17.5260;89.6494;;
65232.5253;(-15.8044, 2.5100, -33.4400);284.5985;354.6490;264.3750;288.1384;353.1417;17.5260;89.5487;;
65232.5363;(-15.8044, 2.5100, -33.4400);284.5949;354.6401;264.3750;288.1448;353.1392;17.5260;89.5837;;
65232.5473;(-15.8044, 2.5100, -33.4400);284.5995;354.6245;264.3750;288.1362;353.1427;17.5260;89.5724;;
65232.5583;(-15.8044, 2.5100, -33.4400);284.6163;354.6127;264.3750;288.1298;353.1462;17.5260;89.5494;;
65232.5698;(-15.8044, 2.5100, -33.4400);284.6101;354.5997;264.3750;288.1329;353.1483;17.5260;89.6111;;
65232.5809;(-15.8044, 2.5100, -33.4400);284.6161;354.5897;264.3750;288.1382;353.1531;17.5260;89.3677;;
65232.5925;(-15.8044, 2.5100, -33.4400);284.6129;354.5841;264.3750;288.1624;353.1649;17.5260;89.6046;;
65232.6035;(-15.8044, 2.5100, -33.4400);284.6192;354.5739;264.3750;288.1687;353.1550;17.5260;89.4485;;
65232.6145;(-15.8044, 2.5100, -33.4400);284.6240;354.5619;264.3750;288.1788;353.1433;17.5260;89.4967;;
65232.6255;(-15.8044, 2.5100, -33.4400);284.6269;354.5554;264.3750;288.1812;353.1228;17.5260;89.4817;;
65232.6365;(-15.8044, 2.5100, -33.4400);284.6231;354.5460;264.3750;288.1633;353.1139;17.5260;89.6158;;
65232.6480;(-15.8044, 2.5100, -33.4400);284.6197;354.5409;264.3750;288.1512;353.1154;17.5260;89.6768;;
65232.6595;(-15.8044, 2.5100, -33.4400);284.6400;354.5404;264.3750;288.1525;353.1196;17.5260;89.4771;;
65232.6700;(-15.8044, 2.5100, -33.4400);284.6535;354.5394;264.3750;288.1571;353.1281;17.5260;89.3182;;
65232.6813;(-15.8044, 2.5100, -33.4400);284.6341;354.5326;264.3750;288.1561;353.1238;17.5260;89.6569;;
65232.6928;(-15.8044, 2.5100, -33.4400);284.6345;354.5333;264.3750;288.1591;353.1285;17.5260;89.5805;;
65232.7038;(-15.8044, 2.5100, -33.4400);284.6292;354.5406;264.3750;288.1588;353.1266;17.5260;89.5196;;
65232.7153;(-15.8044, 2.5100, -33.4400);284.6218;354.5182;264.3750;288.1562;353.1103;17.5260;89.5387;;
65232.7264;(-15.8044, 2.5100, -33.4400);284.6123;354.4966;264.3750;288.1547;353.0897;17.5260;89.4841;;
65232.7374;(-15.8044, 2.5100, -33.4400);284.6102;354.4952;264.3750;288.1459;353.0826;17.5260;89.5539;;
65232.7484;(-15.8044, 2.5100, -33.4400);284.5925;354.5031;264.3750;288.1570;353.0897;17.5260;89.6174;;
65232.7599;(-15.8044, 2.5100, -33.4400);284.5758;354.5202;264.3750;288.1664;353.0941;17.5260;89.5321;;
65232.7709;(-15.8044, 2.5100, -33.4400);284.5586;354.5299;264.3750;288.1679;353.1097;17.5260;89.3781;;
65232.7819;(-15.8044, 2.5100, -33.4400);284.5407;354.5400;264.3750;288.1670;353.1211;17.5260;89.6399;;
65232.7934;(-15.8044, 2.5100, -33.4400);284.5212;354.5453;264.3750;288.1680;353.1163;17.5260;89.6653;;
65232.8044;(-15.8044, 2.5100, -33.4400);284.5083;354.5482;264.3750;288.1655;353.0990;17.5260;89.4266;;
65232.8159;(-15.8044, 2.5100, -33.4400);284.5112;354.5423;264.3750;288.1674;353.0939;17.5260;89.4060;;
65232.8269;(-15.8044, 2.5100, -33.4400);284.5186;354.5452;264.3750;288.1608;353.0993;17.5260;89.2806;;
65232.8380;(-15.8044, 2.5100, -33.4400);284.5175;354.5198;264.3750;288.1495;353.1029;17.5260;89.5293;;
65232.8490;(-15.8044, 2.5100, -33.4400);284.5091;354.5103;264.3750;288.1534;353.0949;17.5260;89.5291;;
65232.8605;(-15.8044, 2.5100, -33.4400);284.5017;354.4940;264.3750;288.1577;353.0984;17.5260;89.5013;;
65232.8715;(-15.8044, 2.5100, -33.4400);284.5037;354.4793;264.3750;288.1532;353.1023;17.5260;89.3278;;
65232.8825;(-15.8044, 2.5100, -33.4400);284.4838;354.4635;264.3750;288.1584;353.0993;17.5260;89.6011;;
65232.8940;(-15.8044, 2.5100, -33.4400);284.4622;354.4480;264.3750;288.1633;353.1043;17.5260;89.4245;;
65232.9055;(-15.8044, 2.5100, -33.4400);284.4476;354.4560;264.3750;288.1733;353.1022;17.5260;89.3651;;
65232.9165;(-15.8044, 2.5100, -33.4400);284.4283;354.4519;264.3750;288.1708;353.1021;17.5260;89.1482;;
65232.9275;(-15.8044, 2.5100, -33.4400);284.3945;354.4612;264.3750;288.1788;353.1031;17.5260;89.4687;;
65232.9385;(-15.8044, 2.5100, -33.4400);284.3802;354.4546;264.3750;288.1775;353.1071;17.5260;89.2359;;
65232.9501;(-15.8044, 2.5100, -33.4400);284.3633;354.4619;264.3750;288.1826;353.1164;17.5260;89.4652;;
65232.9611;(-15.8044, 2.5100, -33.4400);284.3455;354.4212;264.3750;288.1773;353.1058;17.5260;89.3397;;
65232.9721;(-15.8044, 2.5100, -33.4400);284.3478;354.3855;264.3750;288.1798;353.0897;17.5260;89.4494;;
65232.9836;(-15.8044, 2.5100, -33.4400);284.3372;354.3592;264.3750;288.1857;353.0695;17.5260;89.4453;;
65232.9946;(-15.8044, 2.5100, -33.4400);284.3416;354.3490;264.3750;288.1954;353.0648;17.5260;89.3495;;
65233.0056;(-15.8044, 2.5100, -33.4400);284.3618;354.3532;264.3750;288.1902;353.0686;17.5260;89.3698;;
65233.0171;(-15.8044, 2.5100, -33.4400);284.3676;354.3541;264.3750;288.1929;353.0688;17.5260;89.4539;;
65233.0281;(-15.8044, 2.5100, -33.4400);284.3738;354.3493;264.3750;288.1978;353.0699;17.5260;89.4877;;
65233.0397;(-15.8044, 2.5100, -33.4400);284.3811;354.3436;264.3750;288.2065;353.0649;17.5260;89.6139;;
65233.0502;(-15.8044, 2.5100, -33.4400);284.3846;354.3517;264.3750;288.1948;353.0743;17.5260;89.2368;;
65233.0617;(-15.8044, 2.5100, -33.4400);284.3986;354.3369;264.3750;288.2031;353.0821;17.5260;89.5321;;
65233.0727;(-15.8044, 2.5100, -33.4400);284.4167;354.3344;264.3750;288.1864;353.0739;17.5260;89.5368;;
65233.0837;(-15.8044, 2.5100, -33.4400);284.4051;354.3371;264.3750;288.1889;353.0699;17.5260;89.5340;;
65233.0952;(-15.8044, 2.5100, -33.4400);284.4073;354.3328;264.3750;288.1913;353.0587;17.5260;89.5559;;
65233.1062;(-15.8044, 2.5100, -33.4400);284.4012;354.3218;264.3750;288.1893;353.0528;17.5260;89.2980;;
65233.1177;(-15.8044, 2.5100, -33.4400);284.3905;354.3211;264.3750;288.2061;353.0380;17.5260;89.6487;;
65233.1288;(-15.8044, 2.5100, -33.4400);284.3719;354.3181;264.3750;288.2093;353.0344;17.5260;89.4009;;
65233.1403;(-15.8044, 2.5100, -33.4400);284.3563;354.3123;264.3750;288.2119;353.0258;17.5260;89.2706;;
65233.1508;(-15.8044, 2.5100, -33.4400);284.3460;354.3156;264.3750;288.2132;353.0100;17.5260;89.0021;;
65233.1623;(-15.8044, 2.5100, -33.4400);284.3245;354.3009;264.3750;288.2137;352.9990;17.5260;89.6608;;
65233.1733;(-15.8044, 2.5100, -33.4400);284.3085;354.2957;264.3750;288.2110;353.0082;17.5260;89.3188;;
65233.1843;(-15.8044, 2.5100, -33.4400);284.2963;354.2803;264.3750;288.2207;353.0163;17.5260;89.5036;;
65233.1958;(-15.8044, 2.5100, -33.4400);284.2852;354.2590;264.3750;288.2081;353.0129;17.5260;89.7832;;
65233.2069;(-15.8044, 2.5100, -33.4400);284.2719;354.2487;264.3750;288.2078;353.0181;17.5260;89.5408;;
65233.2179;(-15.8044, 2.5100, -33.4400);284.2710;354.2349;264.3750;288.2200;353.0178;17.5260;89.4387;;
65233.2294;(-15.8044, 2.5100, -33.4400);284.2737;354.2148;264.3750;288.2260;353.0140;17.5260;89.6352;;
65233.2409;(-15.8044, 2.5100, -33.4400);284.2891;354.1812;264.3750;288.2311;353.0139;17.5260;89.4659;;
65233.2514;(-15.8044, 2.5100, -33.4400);284.2955;354.1454;264.3750;288.2415;352.9910;17.5260;89.2114;;
65233.2629;(-15.8044, 2.5100, -33.4400);284.2949;354.1331;264.3750;288.2395;352.9695;17.5260;89.6067;;
65233.2740;(-15.8044, 2.5100, -33.4400);284.3190;354.0989;264.3750;288.2321;352.9701;17.5260;89.2693;;
65233.2848;(-15.8044, 2.5100, -33.4400);284.3232;354.0792;264.3750;288.2377;352.9623;17.5260;89.6939;;
65233.2963;(-15.8044, 2.5100, -33.4400);284.3377;354.0556;264.3750;288.2290;352.9608;17.5260;89.6826;;
65233.3073;(-15.8044, 2.5100, -33.4400);284.3333;354.0302;264.3750;288.2199;352.9601;17.5260;89.5002;;
65233.3184;(-15.8044, 2.5100, -33.4400);284.3426;354.0081;264.3750;288.2177;352.9715;17.5260;89.4935;;
65233.3300;(-15.8044, 2.5100, -33.4400);284.3491;353.9900;264.3750;288.2198;352.9642;17.5260;89.5823;;
65233.3410;(-15.8044, 2.5100, -33.4400);284.3495;353.9579;264.3750;288.2225;352.9641;17.5260;89.5900;;
65233.3525;(-15.8044, 2.5100, -33.4400);284.3647;353.9259;264.3750;288.2253;352.9614;17.5260;89.5987;;
65233.3630;(-15.8044, 2.5100, -33.4400);284.3639;353.9053;264.3750;288.2399;352.9578;17.5260;89.3396;;
65233.3745;(-15.8044, 2.5100, -33.4400);284.3524;353.8731;264.3750;288.2490;352.9556;17.5260;89.6523;;
65233.3855;(-15.8044, 2.5100, -33.4400);284.3546;353.8523;264.3750;288.2571;352.9533;17.5260;89.4402;;
65233.3968;(-15.8044, 2.5100, -33.4400);284.3630;353.8296;264.3750;288.2548;352.9559;17.5260;89.6900;;
65233.4078;(-15.8044, 2.5100, -33.4400);284.3542;353.8091;264.3750;288.2526;352.9587;17.5260;89.5297;;
65233.4193;(-15.8044, 2.5100, -33.4400);284.3674;353.7986;264.3750;288.2575;352.9568;17.5260;89.6373;;
65233.4303;(-15.8044, 2.5100, -33.4400);284.3753;353.7906;264.3750;288.2643;352.9511;17.5260;89.5955;;
65233.4419;(-15.8044, 2.5100, -33.4400);284.3720;353.7694;264.3750;288.2471;352.9338;17.5260;89.5448;;
65233.4529;(-15.8044, 2.5100, -33.4400);284.3707;353.7616;264.3750;288.2542;352.9355;17.5260;89.3787;;
65233.4639;(-15.8044, 2.5100, -33.4400);284.3893;353.7484;264.3750;288.2563;352.9299;17.5260;89.2386;;
65233.4755;(-15.8044, 2.5100, -33.4400);284.3916;353.7327;264.3750;288.2484;352.9278;17.5260;89.6208;;
65233.4865;(-15.8044, 2.5100, -33.4400);284.4039;353.7139;264.3750;288.2478;352.9385;17.5260;89.3622;;
65233.4975;(-15.8044, 2.5100, -33.4400);284.4075;353.7047;264.3750;288.2551;352.9462;17.5260;89.5044;;
65233.5085;(-15.8044, 2.5100, -33.4400);284.4162;353.6885;264.3750;288.2649;352.9448;17.5260;89.5719;;
65233.5195;(-15.8044, 2.5100, -33.4400);284.4233;353.6865;264.3750;288.2639;352.9479;17.5260;89.5248;;
65233.5311;(-15.8044, 2.5100, -33.4400);284.4270;353.6784;264.3750;288.2615;352.9396;17.5260;89.6843;;
65233.5421;(-15.8044, 2.5100, -33.4400);284.4314;353.6665;264.3750;288.2595;352.9379;17.5260;89.5767;;
65233.5536;(-15.8044, 2.5100, -33.4400);284.4310;353.6652;264.3750;288.2565;352.9296;17.5260;89.6270;;
65233.5641;(-15.8044, 2.5100, -33.4400);284.4384;353.6310;264.3750;288.2493;352.9366;17.5260;89.2669;;
65233.5761;(-15.8044, 2.5100, -33.4400);284.4291;353.6144;264.3750;288.2448;352.9310;17.5260;89.6418;;
65233.5866;(-15.8044, 2.5100, -33.4400);284.4207;353.6070;264.3750;288.2279;352.9428;17.5260;89.0991;;
65233.5977;(-15.8044, 2.5100, -33.4400);284.3977;353.5900;264.3750;288.2231;352.9435;17.5260;89.5596;;
65233.6087;(-15.8044, 2.5100, -33.4400);284.3876;353.5538;264.3750;288.1977;352.9341;17.5260;89.5986;;
65233.6203;(-15.8044, 2.5100, -33.4400);284.3701;353.5380;264.3750;288.1940;352.9186;17.5260;89.7044;;
65233.6313;(-15.8044, 2.5100, -33.4400);284.3549;353.5357;264.3750;288.1838;352.9015;17.5260;89.5211;;
65233.6423;(-15.8044, 2.5100, -33.4400);284.3548;353.5502;264.3750;288.1989;352.8983;17.5260;89.5020;;
65233.6538;(-15.8044, 2.5100, -33.4400);284.3384;353.5838;264.3750;288.2021;352.8874;17.5260;89.6431;;
65233.6648;(-15.8044, 2.5100, -33.4400);284.3169;353.6011;264.3750;288.2087;352.8836;17.5260;89.6470;;
65233.6763;(-15.8044, 2.5100, -33.4400);284.3028;353.6133;264.3750;288.2007;352.8649;17.5260;89.4483;;
65233.6872;(-15.8044, 2.5100, -33.4400);284.2819;353.6274;264.3750;288.1914;352.8366;17.5260;89.4850;;
65233.6982;(-15.8044, 2.5100, -33.4400);284.2740;353.6408;264.3750;288.1982;352.8210;17.5260;89.5669;;
65233.7092;(-15.8044, 2.5100, -33.4400);284.2669;353.6528;264.3750;288.1932;352.7791;17.5260;89.6111;;
65233.7207;(-15.8044, 2.5100, -33.4400);284.2732;353.6609;264.3750;288.1878;352.7315;17.5260;89.6688;;
65233.7318;(-15.8044, 2.5100, -33.4400);284.2665;353.6535;264.3750;288.1835;352.6901;17.5260;89.6946;;
65233.7433;(-15.8044, 2.5100, -33.4400);284.2635;353.6362;264.3750;288.1781;352.6837;17.5260;89.7144;;
65233.7538;(-15.8044, 2.5100, -33.4400);284.2456;353.6212;264.3750;288.1821;352.6797;17.5260;89.5265;;
65233.7653;(-15.8044, 2.5100, -33.4400);284.2304;353.5943;264.3750;288.2074;352.6396;17.5260;89.7662;;
65233.7763;(-15.8044, 2.5100, -33.4400);284.2010;353.5692;264.3750;288.2627;352.5631;17.5260;89.5668;;
65233.7878;(-15.8044, 2.5100, -33.4400);284.1664;353.5416;264.3750;288.3401;352.4370;17.5260;89.5362;;
65233.7988;(-15.8044, 2.5100, -33.4400);284.1248;353.5221;264.3750;288.4428;352.3180;17.5260;89.3322;;
65233.8103;(-15.8044, 2.5100, -33.4400);284.0609;353.5015;264.3750;288.6306;352.1578;17.5260;89.6432;;
65233.8214;(-15.8044, 2.5100, -33.4400);284.0166;353.4747;264.3750;288.8501;351.9750;17.5260;89.3969;;
65233.8319;(-15.8044, 2.5100, -33.4400);283.9390;353.4578;264.3750;289.0233;351.8478;17.5260;89.4533;;
65233.8434;(-15.8044, 2.5100, -33.4400);283.8507;353.4323;264.3750;289.2277;351.7952;17.5260;89.7388;;
65233.8544;(-15.8044, 2.5100, -33.4400);283.7804;353.4272;264.3750;289.5324;351.8755;17.5260;89.6303;;
65233.8659;(-15.8044, 2.5100, -33.4400);283.6967;353.4051;264.3750;289.7937;351.8625;17.5260;89.5376;;
65233.8769;(-15.8044, 2.5100, -33.4400);283.6120;353.3856;264.3750;290.3457;351.8787;17.5260;89.4778;;
65233.8879;(-15.8044, 2.5100, -33.4400);283.5484;353.3831;264.3750;290.9933;351.7912;17.5260;89.5869;;
65233.8995;(-15.8044, 2.5100, -33.4400);283.4780;353.3749;264.3750;291.8464;351.5664;17.5260;89.5246;;
65233.9105;(-15.8044, 2.5100, -33.4400);283.4246;353.3806;264.3750;292.8358;351.1902;17.5260;89.5350;;
65233.9215;(-15.8044, 2.5100, -33.4400);283.3690;353.3798;264.3750;294.4203;350.3913;17.5260;89.6338;;
65233.9325;(-15.8044, 2.5100, -33.4400);283.3318;353.3914;264.3750;295.9291;349.6161;17.5260;89.6069;;
65233.9440;(-15.8044, 2.5100, -33.4400);283.2904;353.4191;264.3750;297.9674;348.5501;17.5260;89.6385;;
65233.9555;(-15.8044, 2.5100, -33.4400);283.2573;353.4431;264.3750;299.7944;348.1285;17.5260;89.5377;;
65233.9663;(-15.8044, 2.5100, -33.4400);283.2175;353.4869;264.3750;301.3753;347.8214;17.5260;89.3884;;
65233.9773;(-15.8044, 2.5100, -33.4400);283.2085;353.5356;264.3750;303.0250;348.2996;17.5260;89.5975;;
65233.9893;(-15.8044, 2.5100, -33.4400);283.1824;353.5939;264.3750;304.6008;348.8631;17.5260;89.4953;;
65233.9999;(-15.8044, 2.5100, -33.4400);283.1844;353.6731;264.3750;306.0660;349.2497;17.5260;89.1372;;
65234.0109;(-15.8044, 2.5100, -33.4400);283.1817;353.7560;264.3750;307.5875;349.9333;17.5260;89.6810;;
65234.0224;(-15.8044, 2.5100, -33.4400);283.1956;353.8379;264.3750;309.1551;350.8216;17.5260;89.5172;;
65234.0334;(-15.8044, 2.5100, -33.4400);283.2126;353.9124;264.3750;310.4420;351.4854;17.5260;89.4782;;
65234.0444;(-15.8044, 2.5100, -33.4400);283.2546;353.9883;264.3750;311.6256;352.1352;17.5260;89.5753;;
65234.0559;(-15.8044, 2.5100, -33.4400);283.2997;354.0684;264.3750;312.7291;352.7076;17.5260;89.6482;;
65234.0670;(-15.8044, 2.5100, -33.4400);283.3607;354.1472;264.3750;313.7900;353.2068;17.5260;89.5237;;
65234.0780;(-15.8044, 2.5100, -33.4400);283.4221;354.2203;264.3750;314.4991;353.4887;17.5260;89.5656;;
65234.0893;(-15.8044, 2.5100, -33.4400);283.4714;354.2962;264.3750;315.2525;353.8189;17.5260;89.5878;;
65234.1004;(-15.8044, 2.5100, -33.4400);283.5443;354.3587;264.3750;315.6526;353.9399;17.5260;89.6412;;
65234.1118;(-15.8044, 2.5100, -33.4400);283.6061;354.4119;264.3750;315.8808;353.9812;17.5260;89.5458;;
65234.1228;(-15.8044, 2.5100, -33.4400);283.6613;354.4747;264.3750;315.8402;353.8483;17.5260;89.4584;;
65234.1339;(-15.8044, 2.5100, -33.4400);283.7147;354.4985;264.3750;315.6931;353.6715;17.5260;89.3131;;
65234.1564;(-15.8044, 2.5100, -33.4400);283.7976;354.5058;264.3750;313.8846;352.6186;17.5260;89.6843;;
65234.1675;(-15.8044, 2.5100, -33.4400);283.8275;354.4787;264.3750;312.9267;352.1384;17.5260;89.4455;;
65234.1785;(-15.8044, 2.5100, -33.4400);283.8605;354.4464;264.3750;311.1440;351.3481;17.5260;89.5685;;
65234.1895;(-15.8044, 2.5100, -33.4400);283.8717;354.4068;264.3750;309.7731;350.8491;17.5260;89.5684;;
65234.2010;(-15.8044, 2.5100, -33.4400);283.8915;354.3689;264.3750;308.3453;350.4572;17.5260;89.6191;;
65234.2125;(-15.8044, 2.5100, -33.4400);283.8820;354.3257;264.3750;306.4690;350.4634;17.5260;89.4003;;
65234.2236;(-15.8044, 2.5100, -33.4400);283.8701;354.2986;264.3750;304.5772;350.4883;17.5260;89.3541;;
65234.2341;(-15.8044, 2.5100, -33.4400);283.8697;354.2766;264.3750;302.7113;350.5008;17.5260;89.4798;;
65234.2456;(-15.8044, 2.5100, -33.4400);283.8626;354.2568;264.3750;300.7655;350.5589;17.5260;89.6717;;
65234.2566;(-15.8044, 2.5100, -33.4400);283.8536;354.2535;264.3750;299.1255;350.4306;17.5260;89.5830;;
65234.2676;(-15.8044, 2.5100, -33.4400);283.8642;354.2444;264.3750;297.7161;350.1507;17.5260;89.4808;;
65234.2792;(-15.8044, 2.5100, -33.4400);283.8687;354.2483;264.3750;296.8689;349.6230;17.5260;89.6154;;
65234.2907;(-15.8044, 2.5100, -33.4400);283.8767;354.2424;264.3750;296.0264;349.2010;17.5260;89.6278;;
65234.3012;(-15.8044, 2.5100, -33.4400);283.8846;354.2372;264.3750;294.9894;348.9034;17.5260;89.3161;;
65234.3127;(-15.8044, 2.5100, -33.4400);283.8847;354.2357;264.3750;294.5741;348.7958;17.5260;89.6576;;
65234.3237;(-15.8044, 2.5100, -33.4400);283.8831;354.2272;264.3750;294.2256;348.7560;17.5260;89.3871;;
65234.3347;(-15.8044, 2.5100, -33.4400);283.8689;354.2469;264.3750;293.8525;348.7220;17.5260;89.5199;;
65234.3462;(-15.8044, 2.5100, -33.4400);283.8290;354.2688;264.3750;293.9121;348.8417;17.5260;89.6152;;
65234.3573;(-15.8044, 2.5100, -33.4400);283.7898;354.2816;264.3750;294.1704;349.0014;17.5260;89.6410;;
65234.3683;(-15.8044, 2.5100, -33.4400);283.7153;354.2974;264.3750;294.5846;349.1588;17.5260;89.5857;;
65234.3798;(-15.8044, 2.5100, -33.4400);283.6496;354.3050;264.3750;295.0579;349.2712;17.5260;89.5484;;
65234.3913;(-15.8044, 2.5100, -33.4400);283.5682;354.3065;264.3750;295.7907;349.4304;17.5260;89.5285;;
65234.4018;(-15.8044, 2.5100, -33.4400);283.4746;354.3064;264.3750;296.4980;349.5672;17.5260;89.2215;;
65234.4133;(-15.8044, 2.5100, -33.4400);283.3842;354.3050;264.3750;297.4944;349.7336;17.5260;89.7051;;
65234.4243;(-15.8044, 2.5100, -33.4400);283.2949;354.3082;264.3750;298.7248;349.9697;17.5260;89.4355;;
65234.4353;(-15.8044, 2.5100, -33.4400);283.2177;354.3120;264.3750;299.9013;350.2393;17.5260;89.6034;;
65234.4468;(-15.8044, 2.5100, -33.4400);283.1426;354.3288;264.3750;301.4731;350.7593;17.5260;89.6092;;
65234.4578;(-15.8044, 2.5100, -33.4400);283.0781;354.3545;264.3750;302.8572;351.2890;17.5260;89.1574;;
65234.4688;(-15.8044, 2.5100, -33.4400);283.0186;354.3706;264.3750;304.3383;351.9987;17.5260;89.6228;;
65234.4803;(-15.8044, 2.5100, -33.4400);282.9745;354.3896;264.3750;305.8626;352.7998;17.5260;89.5644;;
65234.5134;(-15.8044, 2.5100, -33.4400);282.8613;354.4038;264.3750;310.2188;354.8002;17.5260;80.8270;;
65234.5254;(-15.8044, 2.5100, -33.4400);282.8276;354.4035;264.3750;311.5134;355.2110;17.5260;82.3091;;
65234.5359;(-15.8044, 2.5100, -33.4400);282.8027;354.4036;264.3750;312.6831;355.5280;17.5260;82.5724;;
65234.5469;(-15.8044, 2.5100, -33.4400);282.7824;354.4016;264.3750;313.3055;355.4037;17.5260;83.6834;;
65234.5584;(-15.8044, 2.5100, -33.4400);282.7771;354.4120;264.3750;313.9901;355.4311;17.5260;84.1754;;
65234.5694;(-15.8044, 2.5100, -33.4400);282.7984;354.4225;264.3750;314.1913;355.2013;17.5260;84.6309;;
65234.5804;(-15.8044, 2.5100, -33.4400);282.8120;354.4517;264.3750;313.9844;354.7995;17.5260;85.0927;;
65234.5919;(-15.8044, 2.5100, -33.4400);282.8304;354.4683;264.3750;313.3551;354.2363;17.5260;85.6359;;
65234.6030;(-15.8044, 2.5100, -33.4400);282.8472;354.4753;264.3750;312.7487;353.7403;17.5260;85.9637;;
65234.6145;(-15.8044, 2.5100, -33.4400);282.8660;354.4811;264.3750;311.3567;353.0417;17.5260;86.2587;;
65234.6255;(-15.8044, 2.5100, -33.4400);282.9005;354.4742;264.3750;310.3678;352.5151;17.5260;86.4316;;
65234.6365;(-15.8044, 2.5100, -33.4400);282.9473;354.4655;264.3750;309.1627;352.0347;17.5260;86.8080;;
65234.6480;(-15.8044, 2.5100, -33.4400);282.9896;354.4622;264.3750;307.9864;351.6399;17.5260;87.0929;;
65234.6590;(-15.8044, 2.5100, -33.4400);283.0514;354.4538;264.3750;306.8515;351.3032;17.5260;87.2263;;
65234.6698;(-15.8044, 2.5100, -33.4400);283.1170;354.4509;264.3750;305.7133;351.0192;17.5260;87.5882;;
65234.6813;(-15.8044, 2.5100, -33.4400);283.1934;354.4496;264.3750;304.3025;350.7302;17.5260;87.7984;;
65234.6923;(-15.8044, 2.5100, -33.4400);283.2660;354.4566;264.3750;302.9056;350.4364;17.5260;87.9308;;
65234.7033;(-15.8044, 2.5100, -33.4400);283.3309;354.4699;264.3750;301.3703;350.1798;17.5260;88.0752;;
65234.7148;(-15.8044, 2.5100, -33.4400);283.3982;354.4713;264.3750;299.8513;349.9269;17.5260;88.3115;;
65234.7258;(-15.8044, 2.5100, -33.4400);283.4691;354.4763;264.3750;298.4797;349.7324;17.5260;88.3265;;
65234.7368;(-15.8044, 2.5100, -33.4400);283.5205;354.4773;264.3750;297.2849;349.6087;17.5260;88.4818;;
65234.7483;(-15.8044, 2.5100, -33.4400);283.5604;354.4841;264.3750;296.2958;349.5553;17.5260;88.5694;;
65234.7593;(-15.8044, 2.5100, -33.4400);283.5947;354.4510;264.3750;295.5250;349.6354;17.5260;88.6323;;
65234.7703;(-15.8044, 2.5100, -33.4400);283.6028;354.4432;264.3750;294.7577;349.7499;17.5260;88.7033;;
65234.7819;(-15.8044, 2.5100, -33.4400);283.5817;354.4268;264.3750;294.2886;350.0952;17.5260;88.8296;;
65234.7929;(-15.8044, 2.5100, -33.4400);283.5630;354.4140;264.3750;293.9041;350.5286;17.5260;88.7979;;
65234.8039;(-15.8044, 2.5100, -33.4400);283.5066;354.4067;264.3750;293.4938;350.9144;17.5260;88.9636;;
65234.8154;(-15.8044, 2.5100, -33.4400);283.4353;354.4116;264.3750;293.1246;351.2514;17.5260;89.1639;;
65234.8264;(-15.8044, 2.5100, -33.4400);283.3549;354.4359;264.3750;292.7276;351.4997;17.5260;89.1496;;
65234.8374;(-15.8044, 2.5100, -33.4400);283.2512;354.4373;264.3750;292.4532;351.6371;17.5260;89.1903;;
65234.8489;(-15.8044, 2.5100, -33.4400);283.1442;354.4340;264.3750;292.3833;351.6903;17.5260;89.1720;;
65234.8598;(-15.8044, 2.5100, -33.4400);283.0010;354.4233;264.3750;292.4908;351.6789;17.5260;89.0721;;
65234.8708;(-15.8044, 2.5100, -33.4400);282.8656;354.4163;264.3750;292.5721;351.7047;17.5260;89.3081;;
65234.8824;(-15.8044, 2.5100, -33.4400);282.6924;354.4087;264.3750;293.0378;351.6377;17.5260;89.3571;;
65234.8934;(-15.8044, 2.5100, -33.4400);282.5445;354.4111;264.3750;293.6979;351.5606;17.5260;89.2947;;
65234.9044;(-15.8044, 2.5100, -33.4400);282.3898;354.4185;264.3750;294.2462;351.5714;17.5260;89.1891;;
65234.9159;(-15.8044, 2.5100, -33.4400);282.2299;354.4324;264.3750;295.3180;351.6674;17.5260;89.4264;;
65234.9269;(-15.8044, 2.5100, -33.4400);282.0691;354.4455;264.3750;296.3624;351.8585;17.5260;89.0701;;
65234.9379;(-15.8044, 2.5100, -33.4400);281.9126;354.4763;264.3750;297.3829;352.0688;17.5260;89.2716;;
65234.9494;(-15.8044, 2.5100, -33.4400);281.7758;354.5178;264.3750;298.8571;352.4465;17.5260;89.4085;;
65234.9604;(-15.8044, 2.5100, -33.4400);281.6182;354.5726;264.3750;300.4413;352.8805;17.5260;89.3748;;
